id,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,valence,year,duration-min,popularity
15294,0.212,0.548,0.805,Yes,0.000389,7,0.408,-5.732,Major,26-07-2019,0.351,142.094,0.648,2019,3.6,very high
1174,0.00554,0.489,0.881,No,3.44E-06,6,0.308,-4.42,Minor,01-01-2008,0.0458,98.114,0.535,2008,5.3,average
1451,0.244,0.48,0.36,No,0,2,0.0973,-9.726,Major,01-01-1992,0.0333,84.223,0.388,1992,3.6,average
15272,0.486,0.513,0.523,Yes,0,0,0.102,-5.844,Major,24-09-1993,0.0476,155.552,0.371,1993,3.3,low
11976,0.000335,0.809,0.848,No,0.675,11,0.121,-6.242,Minor,01-01-1951,0.0661,130.017,0.906,1951,6,very low
9635,0.02,0.599,0.945,No,0.24,11,0.0853,-4.267,Minor,06-02-1984,0.0708,171.567,0.912,1984,2.4,average
10498,0.0916,0.828,0.609,Yes,1.21E-06,1,0.291,-4.402,Major,26-02-2016,0.0694,109.725,0.707,2016,4.9,high
14049,0.396,0.258,0.368,No,3.76E-06,1,0.119,-10.353,Major,24-10-1997,0.0466,76.843,0.161,1997,4.2,average
16072,0.242,0.4,0.366,Yes,0,8,0.126,-9.405,Minor,09-06-2017,0.0597,73.313,0.161,2017,4.5,high
5710,0.223,0.745,0.753,No,0,1,0.705,-2.408,Major,21-03-2011,0.164,144.057,0.589,2011,5.1,average
11316,0.452,0.778,0.387,No,0,7,0.0927,-7.782,Major,01-01-1971,0.0373,113.32,0.922,1971,2.4,low
11990,0.749,0.685,0.483,No,0,10,0.133,-18.289,Minor,01-01-1930,0.929,103.112,0.252,1930,2.2,very low
9442,2.60E-05,0.548,0.946,No,0.00902,6,0.312,-4.236,Major,18-11-1997,0.0439,126.915,0.713,1997,4.1,low
523,0.0697,0.441,0.463,No,0.00264,10,0.107,-8.041,Major,24-09-2009,0.0283,79.608,0.343,2009,3.8,average
7530,0.886,0.567,0.295,No,0,0,0.056,-13.467,Minor,05-11-1996,0.0331,122.667,0.371,1996,3.9,average
15142,0.693,0.597,0.479,No,0.000267,8,0.116,-9.851,Minor,01-01-1974,0.065,92.25,0.908,1974,3.4,low
13819,0.0936,0.78,0.654,No,0.0243,6,0.402,-14.414,Major,24-09-1991,0.0917,97.642,0.885,1991,3,average
2454,0.0505,0.432,0.837,No,0.402,11,0.175,-6.757,Minor,06-07-1982,0.0343,155.772,0.702,1982,4.8,low
4441,0.12,0.81,0.511,Yes,0,5,0.0832,-6.924,Minor,13-11-2020,0.164,151.947,0.837,2020,2.6,very high
5447,0.613,0.765,0.507,No,2.23E-06,2,0.1,-2.373,Major,01-01-2004,0.0391,90.123,0.968,2004,3.9,average
8838,0.00451,0.347,0.967,No,0.000278,0,0.0615,-4.38,Major,11-05-1979,0.123,165.347,0.754,1979,2.6,low
12047,0.338,0.481,0.312,No,0.629,3,0.164,-14.512,Major,01-01-1988,0.0288,103.907,0.18,1988,1.1,low
15967,0.0165,0.747,0.74,No,9.94E-05,4,0.101,-4.325,Minor,22-01-2021,0.191,176.062,0.552,2021,2.6,very low
10903,2.22E-05,0.293,0.958,No,6.64E-06,9,0.357,-3.741,Minor,23-04-2014,0.138,164.935,0.2,2014,4.6,high
6592,0.923,0.496,0.229,No,0,9,0.155,-13.467,Major,01-01-1986,0.0367,149.176,0.498,1986,2.9,high
6434,0.403,0.926,0.553,Yes,0.00115,5,0.0663,-8.053,Major,25-01-2019,0.152,104.98,0.83,2019,2.4,high
16144,0.0152,0.879,0.595,Yes,0,1,0.391,-2.936,Major,15-06-2018,0.0889,125.994,0.355,2018,3.6,high
991,0.898,0.453,0.369,No,0.00971,5,0.152,-8.883,Major,01-01-1963,0.0316,162.925,0.787,1963,2.3,low
12298,0.884,0.62,0.393,No,0,8,0.122,-10.825,Major,01-01-1999,0.0333,147.933,0.512,1999,3.9,high
4970,0.178,0.844,0.513,Yes,0,1,0.0845,-8.769,Major,22-02-2019,0.335,128.085,0.344,2019,4.1,high
9084,0.0944,0.705,0.969,No,0.874,9,0.227,-5.952,Major,10-08-2009,0.0502,123.993,0.541,2009,13.7,very low
2481,0.142,0.556,0.752,No,0.157,2,0.102,-8.787,Major,30-04-1996,0.0341,111.042,0.677,1996,5.7,average
6881,0.000105,0.627,0.489,No,0.00283,6,0.0537,-7.52,Major,01-01-2011,0.0557,119.201,0.543,2011,3.7,average
15135,0.858,0.302,0.117,No,0.328,3,0.102,-16.2,Major,01-01-1935,0.0338,102.23,0.189,1935,3.3,very low
10449,0.000844,0.956,0.72,No,0,11,0.0597,-13.476,Minor,15-05-1986,0.137,127.872,0.961,1986,3.1,high
11346,0.25,0.58,0.575,No,1.83E-05,3,0.0813,-7.72,Major,05-04-1993,0.0231,92.934,0.37,1993,3.9,high
11852,0.0579,0.653,0.653,No,0.311,0,0.339,-5.164,Major,23-03-1983,0.0252,96.914,0.513,1983,6.3,average
5915,0.034,0.132,0.691,No,0.946,2,0.0741,-8.877,Major,01-01-1991,0.0392,98.554,0.0915,1991,5.3,low
2020,0.0339,0.356,0.913,No,0,9,0.221,-6.015,Major,01-01-2004,0.0499,171.157,0.537,2004,6,average
9923,0.662,0.721,0.727,No,4.68E-06,6,0.0509,-9.761,Minor,01-01-1933,0.315,109.202,0.97,1933,3.1,very low
3583,0.0805,0.639,0.457,No,0.000147,4,0.114,-7.749,Major,01-01-2002,0.029,77.976,0.199,2002,3.4,average
6654,0.866,0.464,0.473,No,0,1,0.109,-10.086,Major,17-10-2019,0.129,75.801,0.604,2019,3.5,very high
6906,0.00331,0.542,0.777,No,0,6,0.178,-5.582,Minor,10-10-2016,0.033,94.069,0.503,2016,3.6,high
12982,0.787,0.294,0.312,No,0.000389,1,0.0809,-15.785,Major,01-01-1979,0.0309,180.968,0.391,1979,4.3,low
2004,0.0259,0.518,0.575,No,0,5,0.109,-4.616,Major,07-04-2017,0.0302,120.019,0.209,2017,5.7,high
9248,0.915,0.174,0.497,No,0.87,7,0.966,-12.558,Major,01-01-2013,0.0704,83.916,0.221,2013,3.4,very low
1335,0.0518,0.333,0.863,No,0,7,0.972,-6.918,Major,09-11-1998,0.0515,110.162,0.384,1998,5.3,average
13215,0.00122,0.435,0.946,No,0,8,0.215,-4.753,Minor,25-04-2006,0.1,93.544,0.603,2006,3.2,average
10921,0.48,0.439,0.488,No,0,7,0.307,-8.999,Major,25-12-2013,0.0773,169.702,0.411,2013,5.6,very low
1320,0.687,0.677,0.539,No,0,6,0.128,-6.64,Minor,07-06-1964,0.0408,133.621,0.695,1964,2.6,low
5099,0.959,0.308,0.149,No,0.781,2,0.0963,-18.146,Minor,01-01-1947,0.0422,91.907,0.244,1947,15.1,very low
5116,0.509,0.596,0.769,No,4.31E-05,10,0.188,-9.223,Major,01-01-1989,0.0363,91.783,0.947,1989,5.6,average
13711,0.788,0.84,0.571,No,0,11,0.162,-10.421,Minor,04-05-1968,0.0514,120.68,0.961,1968,1.5,very low
7561,0.22,0.414,0.7,No,0.000721,5,0.114,-8.838,Major,29-03-1979,0.0301,76.79,0.37,1979,5.1,high
11597,0.114,0.457,0.824,Yes,0,11,0.0787,-7.066,Minor,15-12-2014,0.416,144.416,0.601,2014,3.2,average
8372,0.21,0.591,0.419,No,0.000143,7,0.0785,-10.673,Major,01-01-1971,0.0279,90.241,0.733,1971,3.7,low
8087,0.986,0.693,0.33,No,0.00724,2,0.0798,-12.017,Major,10-01-1934,0.238,152.802,0.963,1934,3.1,very low
15235,0.244,0.56,0.401,No,1.01E-06,5,0.183,-12.133,Major,28-02-1989,0.0267,90.177,0.428,1989,3.1,low
1871,0.805,0.643,0.187,No,2.55E-06,9,0.291,-19.662,Major,01-01-1935,0.964,88.426,0.485,1935,4.6,very low
6807,0.00824,0.751,0.806,No,0,11,0.0865,-5.592,Minor,01-01-2002,0.0412,130.058,0.764,2002,4,average
6951,0.906,0.435,0.239,No,3.76E-05,5,0.109,-16.52,Minor,01-01-1997,0.0578,73.393,0.517,1997,2.7,average
15100,0.844,0.482,0.122,No,0,10,0.095,-15.265,Major,01-01-1961,0.0455,69.017,0.247,1961,3.5,low
15687,0.000631,0.246,0.768,No,0.301,9,0.102,-7.48,Major,23-10-2001,0.0387,169.873,0.35,2001,3.5,high
12462,0.222,0.598,0.468,No,0,5,0.0728,-9.729,Major,01-01-1998,0.0231,104.996,0.231,1998,4.7,low
3126,0.00994,0.753,0.931,No,0.00696,2,0.234,-4.922,Major,18-09-2009,0.0652,113.029,0.767,2009,3.2,high
1824,0.00882,0.613,0.622,No,0,1,0.37,-5.794,Minor,04-10-2013,0.0334,80.003,0.484,2013,3.9,high
8676,0.0472,0.757,0.678,No,9.14E-06,8,0.0654,-5.529,Minor,07-04-2016,0.233,120.075,0.82,2016,3.6,high
10301,0.364,0.61,0.211,No,0,1,0.138,-23.544,Major,27-11-1936,0.957,176.825,0.512,1936,2.2,very low
8448,0.206,0.714,0.937,No,0,6,0.0731,-2.947,Major,05-05-1978,0.0399,124.13,0.964,1978,3.2,high
6415,0.627,0.691,0.507,No,0,11,0.457,-10.23,Major,26-09-2000,0.0343,128.518,0.885,2000,2.1,high
9490,0.0235,0.464,0.771,Yes,0,8,0.063,-4.503,Major,25-04-2016,0.336,158.777,0.69,2016,3.3,high
10811,0.995,0.5,0.155,No,0.886,3,0.236,-25.737,Major,01-01-1941,0.0643,125.979,0.786,1941,0.5,very low
11470,0.299,0.506,0.527,No,0.00334,7,0.0915,-11.265,Minor,01-10-1963,0.0387,115.298,0.513,1963,7,low
1931,0.914,0.287,0.393,No,0.893,10,0.271,-9.265,Major,01-01-1949,0.0365,92.825,0.398,1949,3.4,very low
14409,0.0474,0.859,0.905,No,0,5,0.214,-5.02,Major,01-01-2008,0.0336,124.983,0.914,2008,3.4,high
11468,0.985,0.554,0.46,No,0.0236,2,0.183,-10.033,Major,01-01-1949,0.037,124.666,0.712,1949,2.6,very low
6438,0.909,0.503,0.394,No,0,2,0.679,-13.19,Major,01-01-1952,0.765,90.385,0.448,1952,20.5,very low
13744,0.835,0.55,0.391,No,0.738,3,0.0761,-11.853,Minor,01-01-1959,0.0738,117.536,0.575,1959,8.4,very low
1363,0.903,0.641,0.625,No,0.00398,3,0.347,-8.242,Major,31-12-1949,0.161,112.187,0.903,1949,3.9,very low
1033,0.874,0.306,0.179,No,4.88E-05,9,0.125,-12.965,Major,01-01-1956,0.0335,178.145,0.406,1956,2.7,low
5090,0.776,0.549,0.307,No,0,11,0.0871,-9.171,Minor,22-01-2021,0.0351,135.57,0.428,2021,3.7,very low
11028,0.454,0.782,0.647,No,0,2,0.101,-8.59,Major,01-01-1998,0.0678,102.39,0.813,1998,3.4,average
744,0.0403,0.613,0.361,No,0.000137,11,0.269,-14.627,Minor,01-01-1986,0.0264,144.549,0.289,1986,4.5,low
14538,0.0029,0.387,0.499,No,0.00373,7,0.0695,-10.207,Major,01-01-2007,0.0259,111.032,0.333,2007,6.3,high
5798,0.769,0.455,0.213,No,0,3,0.107,-16.277,Major,20-03-1961,0.0308,79.836,0.541,1961,2.4,very low
1924,0.0372,0.697,0.683,No,0,1,0.137,-2.881,Minor,27-04-2018,0.117,96.133,0.603,2018,3.1,very high
7070,0.334,0.564,0.488,No,0.00151,0,0.0926,-8.015,Major,01-01-1933,0.0281,132.02,0.117,1933,4.9,very low
7075,0.371,0.303,0.478,No,0,7,0.131,-7.851,Major,12-08-2016,0.0352,139.795,0.117,2016,8.2,high
9276,0.0289,0.419,0.785,No,0,10,0.0799,-4.483,Minor,01-04-2008,0.0313,152.053,0.332,2008,3.5,average
464,0.28,0.321,0.64,No,0,2,0.718,-10.023,Major,05-10-2010,0.0324,146.172,0.414,2010,3.6,very high
8983,0.955,0.839,0.324,No,0.0538,0,0.0891,-17.226,Major,01-01-1931,0.0767,113.267,0.666,1931,2.8,very low
1748,0.0133,0.456,0.617,No,5.95E-05,5,0.116,-6.252,Major,01-11-2005,0.0273,133.917,0.3,2005,4.9,average
5122,0.388,0.844,0.754,No,2.38E-05,10,0.226,-9.751,Minor,10-01-1993,0.0382,150.206,0.981,1993,2.6,average
1735,0.712,0.851,0.265,Yes,0.000711,4,0.75,-14.402,Major,01-01-1998,0.432,116.467,0.94,1998,1.9,average
3274,0.989,0.847,0.219,No,0.193,11,0.121,-13.052,Minor,20-09-1928,0.118,119.062,0.725,1928,2.9,very low
1777,0.855,0.314,0.0712,No,1.93E-06,1,0.158,-18.177,Major,01-07-1959,0.0338,71.868,0.101,1959,3.3,very low
13174,0.00483,0.543,0.257,No,0.359,7,0.121,-14.322,Major,08-11-1997,0.0246,80.056,0.271,1997,4.3,average
8606,0.03,0.512,0.97,No,0,8,0.0994,-3.886,Minor,24-10-2000,0.212,94.952,0.427,2000,3.3,high
10267,0.44,0.622,0.286,No,0.0014,8,0.0987,-10.847,Major,01-01-1960,0.0305,104.626,0.718,1960,2.2,very low
9793,0.307,0.731,0.204,Yes,0.0109,9,0.0989,-11.314,Minor,25-08-2017,0.0369,142.141,0.191,2017,2.7,high
3971,0.905,0.637,0.543,No,0.000654,9,0.143,-9.523,Major,23-01-1959,0.0311,106.807,0.679,1959,2.1,low
9429,0.0138,0.661,0.813,No,0.311,9,0.324,-6.898,Major,28-05-1977,0.0299,109.872,0.44,1977,3.9,low
15936,0.000132,0.384,0.95,No,0.000369,9,0.399,-1.818,Major,04-11-1977,0.0435,185.151,0.865,1977,1.9,low
7231,0.987,0.726,0.304,No,4.04E-06,3,0.0897,-8.101,Minor,18-10-1929,0.0478,114.504,0.803,1929,3.4,very low
1826,0.00553,0.524,0.457,No,0.582,8,0.138,-10.237,Major,30-11-2010,0.027,143.972,0.118,2010,3.7,very low
5185,3.87E-06,0.28,0.852,No,0.845,11,0.295,-5.666,Major,19-09-2020,0.0516,179.938,0.473,2020,2.6,very low
760,0.154,0.739,0.956,No,0.157,5,0.0246,-5.831,Minor,01-12-1963,0.0603,100.018,0.894,1963,3.3,low
13903,0.848,0.67,0.575,No,0.00202,0,0.659,-12.375,Major,01-01-1941,0.145,144.171,0.908,1941,3,very low
7445,0.991,0.56,0.0622,No,0.807,7,0.0862,-19.631,Minor,08-05-1955,0.0567,64.037,0.336,1955,6.8,very low
12827,0.996,0.693,0.11,No,0.949,9,0.0943,-19.2,Minor,01-01-1941,0.108,135.035,0.296,1941,0.8,very low
940,0.916,0.367,0.325,No,0.118,2,0.0648,-16.808,Major,01-01-1960,0.0476,109.538,0.24,1960,4.4,very low
11358,0.61,0.607,0.395,No,0.00768,0,0.33,-9.593,Major,07-06-2005,0.0287,115.068,0.274,2005,4.2,average
166,0.000194,0.41,0.897,No,0.0824,4,0.29,-8.705,Major,16-04-2012,0.0558,154.106,0.548,2012,4.4,very low
10109,0.109,0.6,0.723,Yes,0,6,0.167,-4.928,Minor,24-07-2020,0.158,149.881,0.463,2020,3.3,high
1267,0.00488,0.528,0.749,Yes,9.60E-05,7,0.0949,-7.571,Major,06-08-2020,0.0479,163.944,0.729,2020,2.7,high
1269,0.883,0.674,0.212,No,0.831,7,0.0733,-18.772,Major,01-01-1977,0.0497,124.812,0.837,1977,2.2,low
10967,0.788,0.708,0.0241,No,0.00116,8,0.102,-28.293,Major,01-01-1953,0.302,58.126,0.553,1953,0.8,very low
8431,0.669,0.473,0.158,No,1.06E-05,5,0.273,-14.934,Minor,01-01-1964,0.0497,182.973,0.599,1964,3.3,low
1945,0.99,0.209,0.00651,No,0.559,4,0.066,-33.566,Minor,13-09-1968,0.0543,78.175,0.0407,1968,1.7,low
12843,0.587,0.703,0.666,No,5.11E-06,7,0.0924,-8.901,Minor,13-08-1998,0.0356,98.214,0.943,1998,7.3,average
1268,0.181,0.721,0.707,Yes,3.68E-06,6,0.143,-6.364,Major,20-11-2018,0.0595,125.005,0.743,2018,2.6,high
10070,0.782,0.653,0.554,No,0.00671,5,0.0837,-10.278,Major,01-01-1961,0.0368,78.175,0.87,1961,2.5,very low
5950,0.000832,0.806,0.7,No,0.918,0,0.0683,-10.48,Minor,26-01-2012,0.0828,125.006,0.427,2012,6.2,very low
4982,0.023,0.365,0.951,No,0,0,0.147,-3.34,Major,03-10-2006,0.079,174.096,0.455,2006,3.8,average
13939,0.172,0.661,0.759,No,0.00103,7,0.265,-7.759,Major,01-01-1985,0.0445,100.495,0.875,1985,4.5,low
11254,0.652,0.741,0.333,Yes,0,2,0.161,-16.45,Major,01-01-1950,0.815,103.899,0.599,1950,1.7,very low
3000,0.283,0.642,0.587,No,0,0,0.303,-6.616,Major,01-01-1999,0.0317,110.352,0.905,1999,3,average
14599,0.149,0.76,0.68,No,0.000171,11,0.247,-5.484,Major,01-01-1993,0.0286,116.562,0.859,1993,3,average
12108,0.884,0.83,0.382,No,0.301,2,0.11,-11.231,Minor,26-09-1991,0.0566,121.12,0.54,1991,2.9,low
5363,0.199,0.826,0.714,Yes,0.000485,4,0.167,-7.284,Major,12-08-2016,0.295,125.94,0.348,2016,3.6,average
4429,0.679,0.463,0.411,No,0,11,0.0453,-8.25,Major,31-07-2020,0.0414,147.3,0.163,2020,3,high
7889,0.309,0.488,0.721,No,0.0482,2,0.437,-9.141,Major,01-07-1971,0.0617,125.94,0.786,1971,4.3,average
7655,0.935,0.241,0.00273,No,0.463,0,0.0568,-33.737,Major,01-01-1949,0.0405,69.705,0.0499,1949,2.1,very low
3471,0.939,0.546,0.466,No,0.3,8,0.332,-5.001,Major,24-01-1939,0.0361,124.767,0.683,1939,3.2,very low
3144,0.941,0.0622,0.034,No,0.923,5,0.152,-24.722,Major,04-05-1999,0.0414,68.173,0.0356,1999,3.9,low
8120,0.982,0.472,0.375,No,0.0172,0,0.26,-16.597,Major,01-03-1958,0.0577,98.144,0.955,1958,2.3,low
8003,0.167,0.55,0.67,No,0,7,0.0407,-5.882,Major,09-11-2019,0.0239,144.076,0.468,2019,4.3,high
4872,0.605,0.569,0.325,No,0,7,0.0941,-13.965,Major,03-05-1982,0.0268,80.673,0.361,1982,3.5,low
2974,0.634,0.565,0.323,No,0,9,0.214,-8.837,Major,01-01-2010,0.0273,145.904,0.501,2010,5.7,average
6034,0.867,0.387,0.205,No,4.20E-05,10,0.101,-10.614,Major,22-10-2002,0.0302,124.49,0.191,2002,3,average
13618,0.304,0.513,0.504,No,6.77E-06,8,0.0573,-15.529,Major,01-01-1979,0.0896,186.29,0.908,1979,2.7,low
13339,0.9,0.653,0.169,Yes,3.94E-05,6,0.331,-17.874,Major,01-01-1948,0.949,83.265,0.653,1948,1.6,very low
1457,0.0782,0.673,0.614,Yes,0,7,0.139,-5.426,Major,11-12-2008,0.103,176.052,0.362,2008,4.8,high
12489,0.522,0.369,0.305,No,0,1,0.0579,-14.303,Major,20-10-1965,0.0267,94.791,0.376,1965,3.8,high
774,0.436,0.574,0.179,No,0,11,0.174,-25.793,Major,27-11-1936,0.962,75.887,0.545,1936,2.2,very low
377,0.0013,0.773,0.492,Yes,0,1,0.319,-10.747,Major,01-06-2018,0.222,100.47,0.368,2018,4.2,very low
6196,0.154,0.524,0.52,No,0,9,0.0696,-14.518,Major,01-01-1973,0.0256,92.003,0.868,1973,3,low
8094,0.979,0.416,0.245,No,0.227,5,0.219,-15.172,Major,01-01-1938,0.0307,143.098,0.534,1938,8,very low
13426,0.0163,0.791,0.713,Yes,0,5,0.189,-3.742,Minor,07-07-2008,0.254,130.012,0.514,2008,3.2,high
6386,0.524,0.442,0.37,No,0,1,0.0999,-7.983,Minor,01-01-1971,0.032,94.092,0.645,1971,3.3,average
4536,0.0234,0.432,0.558,Yes,0.000358,11,0.0924,-6.843,Major,19-05-2017,0.286,58.748,0.46,2017,3.5,high
1331,0.0465,0.714,0.6,No,0,6,0.0646,-8.365,Major,01-01-2005,0.0876,82.017,0.504,2005,3.4,high
2258,0.596,0.244,0.361,No,0.0118,11,0.131,-8.011,Minor,25-05-2009,0.0292,94.148,0.0588,2009,4.9,very low
15565,0.0823,0.646,0.67,Yes,0,6,0.342,-7.874,Major,16-11-2004,0.281,96.28,0.553,2004,5,high
15086,0.731,0.403,0.653,No,0,7,0.228,-8.648,Major,08-01-1973,0.0573,113.619,0.463,1973,3.4,low
11556,0.871,0.23,0.273,No,2.21E-06,5,0.059,-13.277,Major,01-01-1968,0.0352,74.919,0.0868,1968,3.6,low
1,0.00569,0.894,0.678,No,2.43E-06,6,0.317,-5.611,Minor,01-01-2008,0.0523,105.024,0.844,2008,3.6,high
15427,0.909,0.596,0.151,No,0.000479,1,0.679,-15.187,Major,27-05-2016,0.0453,111.764,0.478,2016,3.1,very low
14591,0.676,0.533,0.314,No,0.0115,1,0.157,-15.766,Major,01-01-1966,0.031,116.208,0.529,1966,2.6,low
6186,0.0534,0.726,0.304,Yes,0,2,0.368,-19.06,Minor,01-01-1929,0.944,66.501,0.655,1929,1.6,very low
14809,0.187,0.398,0.578,No,0.00111,6,0.173,-12.033,Major,19-02-1992,0.049,138.125,0.485,1992,7.2,low
3953,0.177,0.69,0.147,Yes,0.00132,0,0.242,-22.463,Minor,01-01-1945,0.948,137.29,0.532,1945,1.8,very low
2306,0.0142,0.646,0.875,No,0,6,0.347,-3.786,Major,01-01-2008,0.0531,123.052,0.586,2008,4,average
7693,0.239,0.606,0.156,No,0,9,0.125,-23.033,Major,27-11-1936,0.968,64.097,0.602,1936,2.3,very low
14922,0.992,0.234,0.0443,No,0.11,0,0.0704,-29.43,Major,30-10-1998,0.0672,79.94,0.0325,1998,3.8,average
11564,0.995,0.621,0.0764,No,0.0247,5,0.171,-10.461,Major,04-02-1948,0.216,125.602,0.434,1948,3.3,very low
12942,0.859,0.672,0.52,No,0,8,0.115,-7.747,Major,17-11-2014,0.0353,120.001,0.37,2014,3.8,very high
7413,0.785,0.525,0.397,No,0,7,0.271,-10.844,Major,30-11-1949,0.0559,207,0.761,1949,2,very low
135,0.933,0.733,0.25,No,0.0263,7,0.111,-15.468,Minor,01-12-1955,0.0717,114.365,0.921,1955,3,very low
13866,0.0194,0.808,0.625,No,4.45E-06,10,0.0583,-6.085,Major,01-01-1989,0.0381,101.496,0.841,1989,3.1,low
12113,0.022,0.294,0.969,No,0.00226,0,0.0654,-5.659,Major,02-10-1979,0.12,201.411,0.469,1979,3.3,low
4962,5.08E-05,0.242,0.983,No,4.43E-05,2,0.303,-2.679,Major,23-10-2006,0.106,163.366,0.301,2006,4,high
15790,0.169,0.767,0.854,Yes,0.000529,4,0.175,-4.57,Minor,05-03-2018,0.0675,109.943,0.519,2018,3.8,high
13928,0.00135,0.507,0.607,No,0.00161,6,0.0937,-11.241,Minor,01-01-1976,0.0814,137.477,0.606,1976,5.2,low
13671,0.9,0.447,0.269,No,0.00549,6,0.117,-12.853,Minor,01-01-1940,0.0748,118.095,0.479,1940,2.9,very low
12576,0.128,0.836,0.307,No,0.228,10,0.061,-12.704,Major,01-01-1982,0.154,75.637,0.843,1982,8.1,low
12361,0.525,0.847,0.699,No,0,0,0.267,-8.286,Major,08-12-2017,0.0733,120.002,0.874,2017,3.3,average
14022,0.991,0.784,0.0262,No,0.876,8,0.0894,-20.041,Major,07-01-2021,0.104,79.987,0.11,2021,1.8,very low
9286,0.176,0.823,0.537,Yes,3.98E-06,8,0.123,-2.639,Major,22-10-2020,0.209,175.946,0.615,2020,3.9,very high
2511,0.98,0.45,0.261,No,0.000965,4,0.0686,-16.633,Major,01-01-1993,0.0798,136.941,0.296,1993,3.2,low
6003,0.0153,0.581,0.662,Yes,0,9,0.111,-5.239,Major,21-12-2018,0.303,93.023,0.434,2018,3.2,high
2546,0.973,0.0703,0.00541,No,0.853,8,0.217,-36.585,Major,30-07-1992,0.0501,69.645,0.0435,1992,7.1,low
10097,0.13,0.916,0.872,Yes,0,2,0.0587,-4.649,Major,13-02-2001,0.261,146.403,0.591,2001,5,average
13070,0.0754,0.627,0.668,No,0,7,0.267,-9.806,Major,01-01-1994,0.0279,119.787,0.615,1994,2,low
8099,0.913,0.157,0.167,No,0.0042,2,0.134,-16.006,Major,01-01-1968,0.0362,83.313,0.216,1968,3.3,low
13128,0.0148,0.604,0.702,No,0.26,3,0.103,-10.743,Major,01-01-1989,0.0423,126.589,0.462,1989,5.4,low
12612,0.907,0.493,0.29,No,0,0,0.233,-11.212,Major,01-01-1942,0.114,126.584,0.502,1942,4.1,very low
2885,0.0584,0.794,0.841,No,0.0304,7,0.19,-8.533,Major,01-01-1981,0.0684,107.839,0.897,1981,6.6,very low
7439,0.995,0.802,0.216,No,0.147,5,0.165,-9.038,Major,22-10-1929,0.114,118.909,0.646,1929,2.8,very low
15699,0.208,0.55,0.614,No,1.27E-05,11,0.185,-9.347,Major,15-07-1987,0.0276,103.041,0.596,1987,3.3,average
8382,0.0227,0.539,0.608,No,0,9,0.184,-8.722,Major,06-11-1967,0.0302,136.786,0.618,1967,2.9,low
15208,0.652,0.382,0.565,No,3.24E-05,0,0.459,-8.518,Major,30-06-1997,0.0767,203.588,0.916,1997,3.2,low
6445,0.115,0.666,0.817,No,1.18E-05,2,0.0668,-6.072,Major,01-01-2007,0.0453,120.02,0.826,2007,3.7,average
7721,0.0127,0.665,0.827,No,0.000762,5,0.0815,-4.429,Minor,01-01-2011,0.0348,100.657,0.705,2011,4,average
12801,0.000267,0.375,0.994,No,0.00075,2,0.316,-5.829,Major,01-01-1980,0.0902,135.431,0.259,1980,4.1,average
14779,0.74,0.343,0.268,No,0.000233,9,0.402,-13.989,Minor,01-01-1962,0.0392,115.046,0.292,1962,2.6,low
3093,0.0206,0.686,0.608,No,0.000111,9,0.0967,-5.551,Major,16-06-2020,0.0271,140.012,0.286,2020,3.5,very low
8172,0.921,0.341,0.362,No,0.277,6,0.276,-10.199,Minor,01-01-1948,0.0367,100.574,0.223,1948,6.5,very low
6239,0.85,0.609,0.176,No,4.08E-05,0,0.157,-12.071,Major,08-06-1970,0.041,157.65,0.359,1970,3.2,low
312,0.000614,0.526,0.925,No,0.00228,7,0.343,-3.245,Minor,19-02-2002,0.0385,150.158,0.78,2002,3,low
6460,0.441,0.549,0.692,No,2.41E-05,9,0.0849,-7.027,Major,06-09-1983,0.0349,124.667,0.454,1983,4.3,low
2553,0.534,0.716,0.273,No,3.52E-06,6,0.248,-22.154,Minor,23-12-1932,0.963,77.96,0.708,1932,2.5,very low
4008,0.948,0.369,0.396,No,0.827,9,0.0858,-13.639,Major,01-01-1953,0.032,122.973,0.448,1953,1.2,very low
10509,0.183,0.738,0.533,No,0.000252,7,0.115,-7.617,Major,25-09-2020,0.0492,132.008,0.262,2020,3.5,high
9866,0.699,0.679,0.407,No,0,9,0.122,-7.778,Major,29-09-2016,0.0302,111.814,0.195,2016,3.9,high
7148,0.0894,0.773,0.694,No,1.64E-06,10,0.198,-7.722,Major,01-01-1996,0.0515,117.891,0.898,1996,2.6,average
13240,0.114,0.818,0.443,Yes,0,5,0.412,-11.444,Minor,19-10-2018,0.404,74.491,0.722,2018,3.1,high
2998,0.984,0.391,0.191,No,0.9,9,0.182,-12.062,Minor,01-01-1930,0.0489,79.062,0.398,1930,2.4,very low
5436,0.00356,0.272,0.925,No,0.00198,9,0.0742,-6.126,Major,02-02-1981,0.0545,106.505,0.425,1981,4.3,low
12085,0.0427,0.817,0.716,No,0.00263,6,0.358,-8.898,Minor,07-03-2001,0.144,123.475,0.692,2001,3.7,high
4733,0.398,0.691,0.658,No,4.58E-05,0,0.112,-6.496,Major,27-07-2004,0.0359,97.68,0.617,2004,5,high
15404,0.215,0.72,0.586,No,2.23E-05,11,0.0919,-6.001,Major,01-01-2005,0.035,176.137,0.908,2005,3.5,average
3772,0.987,0.473,0.306,No,0.917,0,0.231,-15.307,Minor,01-01-1938,0.132,68.107,0.552,1938,3.3,very low
